observationURI,sequenceNumber,obsID,collection,observationID,algorithm_name,type,intent
b'caom:TESS/tess2018234235059-s0002-0000000471013560-0121-s',2.0,b'00000000-0000-0000-8b5e-00caebd5950d',b'TESS',b'tess2018234235059-s0002-0000000471013560-0121-s',b'timeseries',b'',b'science'
b'caom:HSTHLA/hst_mos_1013537_wfc3_ir_f125w',,b'00000000-0000-0000-e9fd-0161868a1d5b',b'HSTHLA',b'hst_mos_1013537_wfc3_ir_f125w',b'HLA ASSOCIATIONS',b'object',b'science'
b'caom:HSTHLA/hst_mos_1013537_wfc3_ir_f160w',,b'00000000-0000-0000-f01c-0161868a66d1',b'HSTHLA',b'hst_mos_1013537_wfc3_ir_f160w',b'HLA ASSOCIATIONS',b'object',b'science'
b'caom:TESS/tess2018234235059-s0002-0000000471013513-0121-s',2.0,b'00000000-0000-0000-8d46-a2e60032a38e',b'TESS',b'tess2018234235059-s0002-0000000471013513-0121-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2018263035959-s0003-0000000471013582-0123-s',3.0,b'00000000-0000-0000-9b4f-2a6baec17813',b'TESS',b'tess2018263035959-s0003-0000000471013582-0123-s',b'timeseries',b'',b'science'
b'caom:CFHT/101353',101353.0,b'00000000-0000-0000-038c-0d9400448394',b'CFHT',b'101353',b'exposure',b'BIAS',b'calibration'
b'caom:CFHT/101354',101354.0,b'00000000-0000-0000-f8c6-0d94005f3ddf',b'CFHT',b'101354',b'exposure',b'BIAS',b'calibration'
b'caom:CFHT/101355',101355.0,b'00000000-0000-0000-0897-0d940078f85a',b'CFHT',b'101355',b'exposure',b'BIAS',b'calibration'
b'caom:CFHT/101356',101356.0,b'00000000-0000-0000-0cd7-0d9400928081',b'CFHT',b'101356',b'exposure',b'BIAS',b'calibration'
b'caom:CFHT/101357',101357.0,b'00000000-0000-0000-7d19-0d9400a9e1ad',b'CFHT',b'101357',b'exposure',b'BIAS',b'calibration'
b'caom:CHANDRA/10135',,b'00000000-0000-0000-b481-a7020c407af1',b'CHANDRA',b'10135',b'exposure',b'OBJECT',b'science'
b'caom:NOAO/ct4010135',,b'00000000-0000-0000-8ae5-d35bcc0bcd70',b'NOAO',b'ct4010135',b'exposure',b'',b'science'
b'caom:NOAO/c13a_070331_210135_dri',,b'00000000-0000-0000-848c-293637bbbb4f',b'NOAO',b'c13a_070331_210135_dri',b'exposure',b'',b'science'
b'caom:NOAO/k4m_171122_101357_ori',,b'00000000-0000-0000-8ad1-9bc952d1a60e',b'NOAO',b'k4m_171122_101357_ori',b'exposure',b'object',b'science'
b'caom:NOAO/pso_080727_210135_ori',,b'00000000-0000-0000-ae86-e0a085cb6304',b'NOAO',b'pso_080727_210135_ori',b'exposure',b'',b'science'
b'caom:TESS/tess2018234235059-s0002-0000000471013557-0121-s',2.0,b'00000000-0000-0000-8741-76fd5a1a3755',b'TESS',b'tess2018234235059-s0002-0000000471013557-0121-s',b'timeseries',b'',b'science'
b'caom:CFHT/410135',410135.0,b'00000000-0000-0000-b41b-f8ed8b12e854',b'CFHT',b'410135',b'exposure',b'DARK',b'calibration'
b'caom:TESS/tess2018234235059-s0002-0000000471013556-0121-s',2.0,b'00000000-0000-0000-866e-890fa92ee6ef',b'TESS',b'tess2018234235059-s0002-0000000471013556-0121-s',b'timeseries',b'',b'science'
b'caom:TESS/tess2018234235059-s0002-0000000471013527-0121-s',2.0,b'00000000-0000-0000-8393-4b1e4daa2576',b'TESS',b'tess2018234235059-s0002-0000000471013527-0121-s',b'timeseries',b'',b'science'
b'caom:JCMT/DAS_00029_20020520T101350',29.0,b'00000000-0000-0000-20dd-04656074fd00',b'JCMT',b'DAS_00029_20020520T101350',b'exposure',b'grid',b'science'
b'caom:JCMT/rxg1291@911203_101352_aos_0019',,b'00000000-0000-0000-cebe-01440bc401f1',b'JCMT',b'rxg1291@911203_101352_aos_0019',b'exposure',b'',b'science'
b'caom:JCMT/DAS_00034_20021102T101351',34.0,b'00000000-0000-0000-a26a-fe40435a74f2',b'JCMT',b'DAS_00034_20021102T101351',b'exposure',b'grid',b'science'
b'caom:DAO/dao_c182_2018_010135',,b'00000000-0000-0000-291d-016487d6f051',b'DAO',b'dao_c182_2018_010135',b'exposure',b'bias',b'calibration'
b'caom:JCMT/m05ac03@050402_101354_das_0047',,b'00000000-0000-0000-cebe-01440b8b71e4',b'JCMT',b'm05ac03@050402_101354_das_0047',b'exposure',b'',b'science'
b'caom:HSTHLA/hst_10135_07_acs_wfc_f775w_09',,b'00000000-0000-0000-f9a3-0162071f6015',b'HSTHLA',b'hst_10135_07_acs_wfc_f775w_09',b'exposure',b'object',b'science'
b'caom:HSTHLA/hst_10135_07_acs_wfc_f775w_05',,b'00000000-0000-0000-0403-0162071f51b7',b'HSTHLA',b'hst_10135_07_acs_wfc_f775w_05',b'exposure',b'object',b'science'
b'caom:HSTHLA/hst_10135_07_acs_wfc_f775w_03',,b'00000000-0000-0000-1574-0162071f4a5d',b'HSTHLA',b'hst_10135_07_acs_wfc_f775w_03',b'exposure',b'object',b'science'
b'caom:HSTHLA/hst_10135_07_acs_wfc_f775w_07',,b'00000000-0000-0000-d5d4-0162071f58eb',b'HSTHLA',b'hst_10135_07_acs_wfc_f775w_07',b'exposure',b'object',b'science'
b'caom:HSTHLA/hst_10135_07_acs_wfc_f775w_01',,b'00000000-0000-0000-f3ab-0162071f63cd',b'HSTHLA',b'hst_10135_07_acs_wfc_f775w_01',b'exposure',b'object',b'science'
b'caom:HSTHLA/hst_10135_07_acs_wfc_f775w_08',,b'00000000-0000-0000-f46e-0162071f5c84',b'HSTHLA',b'hst_10135_07_acs_wfc_f775w_08',b'exposure',b'object',b'science'
b'caom:HSTHLA/hst_10135_07_acs_wfc_f775w_02',,b'00000000-0000-0000-2cc9-0162071f46b8',b'HSTHLA',b'hst_10135_07_acs_wfc_f775w_02',b'exposure',b'object',b'science'
b'caom:HSTHLA/hst_10135_07_acs_wfc_f775w_04',,b'00000000-0000-0000-4ff6-0162071f4e10',b'HSTHLA',b'hst_10135_07_acs_wfc_f775w_04',b'exposure',b'object',b'science'
b'caom:CFHT/101350',101350.0,b'00000000-0000-0000-13cb-11c8d29ca81e',b'CFHT',b'101350',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/101351',101351.0,b'00000000-0000-0000-3e47-11c8d2bb2560',b'CFHT',b'101351',b'exposure',b'OBJECT',b'science'
b'caom:CFHT/101352',101352.0,b'00000000-0000-0000-cb3a-11c8d2dc7aac',b'CFHT',b'101352',b'exposure',b'OBJECT',b'science'
b'caom:JCMT/aic_chop_test@910417_101355_ukt_0155',,b'00000000-0000-0000-3ae1-014411b83085',b'JCMT',b'aic_chop_test@910417_101355_ukt_0155',b'exposure',b'',b'science'
b'caom:CFHT/110135',110135.0,b'00000000-0000-0000-0780-11cae4bbb1fb',b'CFHT',b'110135',b'exposure',b'OBJECT',b'science'
b'caom:JCMT/m05ac10@050530_101359_cbe_0013',,b'00000000-0000-0000-cebe-014409a779cc',b'JCMT',b'm05ac10@050530_101359_cbe_0013',b'exposure',b'',b'science'
b'caom:NOAO/kww_150325_101356_ori',,b'00000000-0000-0000-badd-f46024200165',b'NOAO',b'kww_150325_101356_ori',b'exposure',b'',b'science'
b'caom:NOAO/ksb_150325_101350_ori',,b'00000000-0000-0000-bac4-9c7907e04a92',b'NOAO',b'ksb_150325_101350_ori',b'exposure',b'object',b'science'
b'caom:NOAO/psg_160722_210135_ori',,b'00000000-0000-0000-9152-fce16f9f9d74',b'NOAO',b'psg_160722_210135_ori',b'exposure',b'object',b'science'
b'caom:NOAO/kww_080724_101358_ori',,b'00000000-0000-0000-b58b-4ce712b94528',b'NOAO',b'kww_080724_101358_ori',b'exposure',b'',b'science'
b'caom:NOAO/ksb_150322_101359_ori',,b'00000000-0000-0000-acf5-4488b1744bb2',b'NOAO',b'ksb_150322_101359_ori',b'exposure',b'object',b'science'
b'caom:NOAO/c15e_150320_101352_cri',,b'00000000-0000-0000-a797-bd360baa28ca',b'NOAO',b'c15e_150320_101352_cri',b'exposure',b'',b'science'
b'caom:NOAO/tu1013515',,b'00000000-0000-0000-a237-e8f8fd1f3327',b'NOAO',b'tu1013515',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013511',,b'00000000-0000-0000-9c67-10341ae6b080',b'NOAO',b'tu1013511',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013513',,b'00000000-0000-0000-96d9-9e4c872b8da5',b'NOAO',b'tu1013513',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013517',,b'00000000-0000-0000-bde8-1809382db51d',b'NOAO',b'tu1013517',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013525',,b'00000000-0000-0000-bc3b-1c6b76d2369d',b'NOAO',b'tu1013525',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013523',,b'00000000-0000-0000-a934-275d4bfbbae2',b'NOAO',b'tu1013523',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013526',,b'00000000-0000-0000-82aa-af9342aa559c',b'NOAO',b'tu1013526',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013534',,b'00000000-0000-0000-b7e2-2a8a046e5c19',b'NOAO',b'tu1013534',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013530',,b'00000000-0000-0000-a756-3a0639589ccb',b'NOAO',b'tu1013530',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013532',,b'00000000-0000-0000-a7c3-a3826f1525b4',b'NOAO',b'tu1013532',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013540',,b'00000000-0000-0000-961c-d2351d87c2b6',b'NOAO',b'tu1013540',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013549',,b'00000000-0000-0000-88e6-508bd76ef5f5',b'NOAO',b'tu1013549',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013543',,b'00000000-0000-0000-a23d-26155f81d4be',b'NOAO',b'tu1013543',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013545',,b'00000000-0000-0000-8fc5-b82cb1ec0fa5',b'NOAO',b'tu1013545',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013547',,b'00000000-0000-0000-85f4-cf23980beec2',b'NOAO',b'tu1013547',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013551',,b'00000000-0000-0000-b580-e1637a7bd0a3',b'NOAO',b'tu1013551',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013555',,b'00000000-0000-0000-ae33-ec6c68b6d42a',b'NOAO',b'tu1013555',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013559',,b'00000000-0000-0000-bf5a-d0bac21f40c7',b'NOAO',b'tu1013559',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013561',,b'00000000-0000-0000-b1f6-7a5453cdb6b2',b'NOAO',b'tu1013561',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013557',,b'00000000-0000-0000-a67c-700de19481f2',b'NOAO',b'tu1013557',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013564',,b'00000000-0000-0000-9ac6-c90652aad888',b'NOAO',b'tu1013564',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013570',,b'00000000-0000-0000-a9f9-23cb016b1502',b'NOAO',b'tu1013570',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013566',,b'00000000-0000-0000-8c26-e34f98f3fe8d',b'NOAO',b'tu1013566',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013568',,b'00000000-0000-0000-8951-a557c6174497',b'NOAO',b'tu1013568',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013583',,b'00000000-0000-0000-b0cf-fb91a5de3ffe',b'NOAO',b'tu1013583',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013581',,b'00000000-0000-0000-bbb9-f604458fc6ca',b'NOAO',b'tu1013581',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013576',,b'00000000-0000-0000-b0c6-d6ea3d11cce2',b'NOAO',b'tu1013576',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013593',,b'00000000-0000-0000-8b15-d7a08eba38cf',b'NOAO',b'tu1013593',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013585',,b'00000000-0000-0000-98e9-403839a089d6',b'NOAO',b'tu1013585',b'exposure',b'object',b'science'
b'caom:NOAO/tu1013587',,b'00000000-0000-0000-985f-c355dfbd00ab',b'NOAO',b'tu1013587',b'exposure',b'object',b'science'
b'caom:NOAO/c13a_070320_010135_ori',,b'00000000-0000-0000-81d9-e3cb44831639',b'NOAO',b'c13a_070320_010135_ori',b'exposure',b'',b'science'
b'caom:NOAO/c13a_080713_010135_ori',,b'00000000-0000-0000-a716-dc4508826a83',b'NOAO',b'c13a_080713_010135_ori',b'exposure',b'',b'science'
b'caom:NOAO/tu1010135',,b'00000000-0000-0000-977c-ae82e9c8bd35',b'NOAO',b'tu1010135',b'exposure',b'object',b'science'
b'caom:NOAO/pso_080711_101351_ori',,b'00000000-0000-0000-acf8-b09ddc9dbd93',b'NOAO',b'pso_080711_101351_ori',b'exposure',b'',b'science'
b'caom:NOAO/k09m_070317_101355_ori',,b'00000000-0000-0000-8eb0-80733726dee3',b'NOAO',b'k09m_070317_101355_ori',b'exposure',b'object',b'science'
b'caom:NOAO/psi_080710_101359_ori',,b'00000000-0000-0000-bef0-07e0585012f9',b'NOAO',b'psi_080710_101359_ori',b'exposure',b'object',b'science'
b'caom:NOAO/k09i_051120_101353_ori',,b'00000000-0000-0000-8732-e93b02b17423',b'NOAO',b'k09i_051120_101353_ori',b'exposure',b'',b'science'
b'caom:NOAO/kwb_160702_110135_ori',,b'00000000-0000-0000-921c-ff91d75d29bc',b'NOAO',b'kwb_160702_110135_ori',b'exposure',b'',b'science'
b'caom:NOAO/tu2101352',,b'00000000-0000-0000-a7b2-6cae1b75d528',b'NOAO',b'tu2101352',b'exposure',b'object',b'science'
b'caom:NOAO/tu2101355',,b'00000000-0000-0000-8b06-92495e87a834',b'NOAO',b'tu2101355',b'exposure',b'object',b'science'
b'caom:NOAO/tu2101358',,b'00000000-0000-0000-87f4-8dd49e44d61e',b'NOAO',b'tu2101358',b'exposure',b'object',b'science'
b'caom:NOAO/tu2101351',,b'00000000-0000-0000-830a-b3ee98494565',b'NOAO',b'tu2101351',b'exposure',b'object',b'science'
b'caom:NOAO/tu2101356',,b'00000000-0000-0000-9f75-a8f41a0a4a43',b'NOAO',b'tu2101356',b'exposure',b'object',b'science'
b'caom:NOAO/tu2101350',,b'00000000-0000-0000-86bd-91b3786ef196',b'NOAO',b'tu2101350',b'exposure',b'object',b'science'
b'caom:NOAO/tu2101353',,b'00000000-0000-0000-9f38-9f9088a43f8d',b'NOAO',b'tu2101353',b'exposure',b'object',b'science'
b'caom:NOAO/tu2101357',,b'00000000-0000-0000-8aad-64a3d80adb22',b'NOAO',b'tu2101357',b'exposure',b'object',b'science'
b'caom:NOAO/tu2101354',,b'00000000-0000-0000-b813-61779a67e82a',b'NOAO',b'tu2101354',b'exposure',b'object',b'science'
b'caom:NOAO/tu2101359',,b'00000000-0000-0000-8b63-d13ed078e207',b'NOAO',b'tu2101359',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_160630_101356_ori',,b'00000000-0000-0000-b32c-d32a899fad60',b'NOAO',b'c4d_160630_101356_ori',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_160630_101356_ooi_r_v1',,b'00000000-0000-0000-b98a-291b7aa5644c',b'NOAO',b'c4d_160630_101356_ooi_r_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_160630_101356_ood_r_v1',,b'00000000-0000-0000-80e0-00be2e935f7d',b'NOAO',b'c4d_160630_101356_ood_r_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_160630_101356_oow_r_v1',,b'00000000-0000-0000-bf0e-39291d77c83f',b'NOAO',b'c4d_160630_101356_oow_r_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_160630_101356_opi_r_v1',,b'00000000-0000-0000-8b55-4d58573ecde8',b'NOAO',b'c4d_160630_101356_opi_r_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_160630_101356_oki_r_v1',,b'00000000-0000-0000-80e5-fea0ec991418',b'NOAO',b'c4d_160630_101356_oki_r_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_160630_101356_opd_r_v1',,b'00000000-0000-0000-9805-5a13ca4f052c',b'NOAO',b'c4d_160630_101356_opd_r_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c4d_160630_101356_opw_r_v1',,b'00000000-0000-0000-99c3-8c6566bf4030',b'NOAO',b'c4d_160630_101356_opw_r_v1',b'exposure',b'object',b'science'
b'caom:NOAO/ct3710135',,b'00000000-0000-0000-a349-39197ed84738',b'NOAO',b'ct3710135',b'exposure',b'',b'science'
b'caom:NOAO/c1i_080703_101352_ori',,b'00000000-0000-0000-84c1-8f83999e8185',b'NOAO',b'c1i_080703_101352_ori',b'exposure',b'',b'science'
b'caom:NOAO/c15s_080701_101354_ori',,b'00000000-0000-0000-ab32-3cf41f589b6e',b'NOAO',b'c15s_080701_101354_ori',b'exposure',b'',b'science'
b'caom:NOAO/c15s_080630_101356_fri',,b'00000000-0000-0000-9b43-92559ed71070',b'NOAO',b'c15s_080630_101356_fri',b'exposure',b'',b'science'
b'caom:NOAO/k4m_150314_101352_ood_wh_v2',,b'00000000-0000-0000-ad01-9675738f35e7',b'NOAO',b'k4m_150314_101352_ood_wh_v2',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_150314_101352_opd_wh_v2',,b'00000000-0000-0000-a847-1a02a682310d',b'NOAO',b'k4m_150314_101352_opd_wh_v2',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_150314_101352_opd_wh_v1',,b'00000000-0000-0000-8f44-86cf3634edf8',b'NOAO',b'k4m_150314_101352_opd_wh_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_150314_101352_oog1_wh_v1.png',,b'00000000-0000-0000-97ca-bd7bf35c722c',b'NOAO',b'k4m_150314_101352_oog1_wh_v1.png',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_150314_101352_opi_wh_v1',,b'00000000-0000-0000-b45c-526fe88f23d0',b'NOAO',b'k4m_150314_101352_opi_wh_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_150314_101352_ori',,b'00000000-0000-0000-8234-84d4f71bd8ae',b'NOAO',b'k4m_150314_101352_ori',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_150314_101352_ood_wh_v3',,b'00000000-0000-0000-8962-d867b33eb1e1',b'NOAO',b'k4m_150314_101352_ood_wh_v3',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_150314_101352_ooi_wh_v2',,b'00000000-0000-0000-ad8c-4c8221d78a92',b'NOAO',b'k4m_150314_101352_ooi_wh_v2',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_150314_101352_opd_wh_v3',,b'00000000-0000-0000-9b0a-b0ddea605a0d',b'NOAO',b'k4m_150314_101352_opd_wh_v3',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_150314_101352_ooi_wh_v1',,b'00000000-0000-0000-af8a-1d0cf370dfd7',b'NOAO',b'k4m_150314_101352_ooi_wh_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_150314_101352_opi_wh_v3',,b'00000000-0000-0000-b71a-be9a95a5567c',b'NOAO',b'k4m_150314_101352_opi_wh_v3',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_150314_101352_ood_wh_v1',,b'00000000-0000-0000-b1d5-78eaaf518cb4',b'NOAO',b'k4m_150314_101352_ood_wh_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_150314_101352_ooi_wh_v3',,b'00000000-0000-0000-a82a-101c744161b2',b'NOAO',b'k4m_150314_101352_ooi_wh_v3',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_150314_101352_opi_wh_v2',,b'00000000-0000-0000-9ea7-b9c70fe9bd2f',b'NOAO',b'k4m_150314_101352_opi_wh_v2',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_150314_101352_oog2_wh_v1.png',,b'00000000-0000-0000-b515-07e1eb2cd942',b'NOAO',b'k4m_150314_101352_oog2_wh_v1.png',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_150314_101352_opg1_wh_v1.png',,b'00000000-0000-0000-8cb5-d5de32cb8c47',b'NOAO',b'k4m_150314_101352_opg1_wh_v1.png',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_150314_101352_opg2_wh_v1.png',,b'00000000-0000-0000-9eb9-fd3fc3dbf8fb',b'NOAO',b'k4m_150314_101352_opg2_wh_v1.png',b'exposure',b'object',b'science'
b'caom:NOAO/c15s_080625_210135_zri',,b'00000000-0000-0000-a90e-ff2970266fa2',b'NOAO',b'c15s_080625_210135_zri',b'exposure',b'',b'science'
b'caom:NOAO/c09i_070301_210135_zri',,b'00000000-0000-0000-a70c-3a17fe41a6fd',b'NOAO',b'c09i_070301_210135_zri',b'exposure',b'',b'science'
b'caom:NOAO/c4s_080625_101354_ori',,b'00000000-0000-0000-8fb2-e13ac59b8a49',b'NOAO',b'c4s_080625_101354_ori',b'exposure',b'',b'science'
b'caom:NOAO/c4ai_160620_101351_ori',,b'00000000-0000-0000-ab91-4850cfaf07f8',b'NOAO',b'c4ai_160620_101351_ori',b'exposure',b'object',b'science'
b'caom:NOAO/c4ai_160620_101351_ori_638000',,b'00000000-0000-0000-be89-2374d7f1a36b',b'NOAO',b'c4ai_160620_101351_ori_638000',b'exposure',b'object',b'science'
b'caom:NOAO/k21f_080622_101357_ori',,b'00000000-0000-0000-9b41-448fab6bd7ab',b'NOAO',b'k21f_080622_101357_ori',b'exposure',b'',b'science'
b'caom:NOAO/ct3010135',,b'00000000-0000-0000-88d8-d6d30b42107a',b'NOAO',b'ct3010135',b'exposure',b'object',b'science'
b'caom:NOAO/c15e_150311_101359_cri',,b'00000000-0000-0000-bb8d-525fee68b014',b'NOAO',b'c15e_150311_101359_cri',b'exposure',b'',b'science'
b'caom:NOAO/kwb_171013_101352_ori',,b'00000000-0000-0000-84d0-44a21d532176',b'NOAO',b'kwb_171013_101352_ori',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_160615_101357_ori',,b'00000000-0000-0000-bd2d-08d523d10aa8',b'NOAO',b'k4m_160615_101357_ori',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_160615_101357_opd_i_v1',,b'00000000-0000-0000-bb2b-40136319ae93',b'NOAO',b'k4m_160615_101357_opd_i_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_160615_101357_ooi_i_v1',,b'00000000-0000-0000-b828-8e633043f127',b'NOAO',b'k4m_160615_101357_ooi_i_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_160615_101357_ood_i_v1',,b'00000000-0000-0000-8c69-2fefdf8fff25',b'NOAO',b'k4m_160615_101357_ood_i_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_160615_101357_opi_i_v1',,b'00000000-0000-0000-b496-15298aed3c03',b'NOAO',b'k4m_160615_101357_opi_i_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_160615_101357_oow_i_v1',,b'00000000-0000-0000-bf66-b025647a7897',b'NOAO',b'k4m_160615_101357_oow_i_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c15e_150310_101353_cri',,b'00000000-0000-0000-88ba-ee7896b298e3',b'NOAO',b'c15e_150310_101353_cri',b'exposure',b'',b'science'
b'caom:NOAO/c15e_150309_101353_cri',,b'00000000-0000-0000-a89e-5e0d08d159ae',b'NOAO',b'c15e_150309_101353_cri',b'exposure',b'',b'science'
b'caom:NOAO/kwb_171007_101350_ori',,b'00000000-0000-0000-be32-958f376c2f39',b'NOAO',b'kwb_171007_101350_ori',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_160609_101352_ori',,b'00000000-0000-0000-86b4-ab36e7f02642',b'NOAO',b'k4m_160609_101352_ori',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_160609_101352_ood_wh_v1',,b'00000000-0000-0000-8217-0228a910f8b0',b'NOAO',b'k4m_160609_101352_ood_wh_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_160609_101352_oow_wh_v1',,b'00000000-0000-0000-8134-efeffe1b5bc0',b'NOAO',b'k4m_160609_101352_oow_wh_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_160609_101352_ooi_wh_v1',,b'00000000-0000-0000-873b-ffb3a8074889',b'NOAO',b'k4m_160609_101352_ooi_wh_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_160609_101352_opd_wh_v1',,b'00000000-0000-0000-a104-39c887ca7415',b'NOAO',b'k4m_160609_101352_opd_wh_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4m_160609_101352_opi_wh_v1',,b'00000000-0000-0000-a91b-fd1febdcd761',b'NOAO',b'k4m_160609_101352_opi_wh_v1',b'exposure',b'object',b'science'
b'caom:NOAO/c15e_150308_101352_cri',,b'00000000-0000-0000-a2f4-3c4ba12315ce',b'NOAO',b'c15e_150308_101352_cri',b'exposure',b'',b'science'
b'caom:NOAO/c15e_150308_101357_cri',,b'00000000-0000-0000-81cc-58f3c2d2ee83',b'NOAO',b'c15e_150308_101357_cri',b'exposure',b'',b'science'
b'caom:NOAO/k09i_080607_101358_ori',,b'00000000-0000-0000-9f21-4b2f1d3f5f1c',b'NOAO',b'k09i_080607_101358_ori',b'exposure',b'',b'science'
b'caom:NOAO/c15s_070210_010135_ori',,b'00000000-0000-0000-b894-baf533db4135',b'NOAO',b'c15s_070210_010135_ori',b'exposure',b'',b'science'
b'caom:NOAO/c13a_170928_010135_ori',,b'00000000-0000-0000-8f9e-36417a6e56d3',b'NOAO',b'c13a_170928_010135_ori',b'exposure',b'object',b'science'
b'caom:NOAO/k4n_150308_101356_oki_HX_v1',,b'00000000-0000-0000-801e-3fb1fc13daa2',b'NOAO',b'k4n_150308_101356_oki_HX_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4n_150308_101356_ood_HX_v1',,b'00000000-0000-0000-b955-6403ee8bbad4',b'NOAO',b'k4n_150308_101356_ood_HX_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4n_150308_101356_ori',,b'00000000-0000-0000-b88e-6cf6fc6ca5c9',b'NOAO',b'k4n_150308_101356_ori',b'exposure',b'object',b'science'
b'caom:NOAO/k4n_150308_101356_opg_HX_v1',,b'00000000-0000-0000-a5f4-0b02e38ae01a',b'NOAO',b'k4n_150308_101356_opg_HX_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4n_150308_101356_ooi_HX_v1',,b'00000000-0000-0000-90fd-663c7b82fe59',b'NOAO',b'k4n_150308_101356_ooi_HX_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4n_150308_101356_okg_HX_v1',,b'00000000-0000-0000-80ae-01c4c0e5490b',b'NOAO',b'k4n_150308_101356_okg_HX_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4n_150308_101356_opd_HX_v1',,b'00000000-0000-0000-a803-c21dc628c972',b'NOAO',b'k4n_150308_101356_opd_HX_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4n_150308_101356_okd_HX_v1',,b'00000000-0000-0000-902f-8c96b179a934',b'NOAO',b'k4n_150308_101356_okd_HX_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4n_150308_101356_opi_HX_v1',,b'00000000-0000-0000-a7b9-7e6b198d88eb',b'NOAO',b'k4n_150308_101356_opi_HX_v1',b'exposure',b'object',b'science'
b'caom:NOAO/k4n_150308_101356_oog_HX_v1',,b'00000000-0000-0000-9c6c-76db26f74adf',b'NOAO',b'k4n_150308_101356_oog_HX_v1',b'exposure',b'object',b'science'
